도서관 일련번호,도서관명,구 코드,구명,주소,전화번호,홈페이지 URL,운영시간,정기 휴관일,도서관 구분,도서관 구분명,위도,경도
178,수유3동새마을문고,21,강북구,서울특별시 강북구 노해로 36 수유3동주민센터 2층,02-3778-4768,,"평일 : 10:00~17:00, 주말 : 휴관일","토요일,일요일, 법정공휴일",2,작은도서관,37.63872001,127.0231503
167,수유마을작은도서관,21,강북구,서울특별시 강북구 도봉로 71길 26 2층,02-988-0304,,"평일 : 09:00~18:00, 주말 : 09:00~15:00","일요일, 공휴일",2,작은도서관,37.63155713,127.0224509
1588,씽크엘작은도서관,21,강북구,서울특별시 강북구 삼양로 54길 92 1층,02-981-4620,,"평일 : 10:00~19:00, 주말 : 10:00~19:00","월요일,일요일",2,작은도서관,37.62289462,127.0231387
2721,옹달샘 작은도서관,21,강북구,서울특별시 강북구 도봉로13길 78 지하1층,,,"평일 : 10:00~17:00, 주말 : 휴관일","토, 일요일",2,작은도서관,37.61540201,127.0262384
164,우리동네작은도서관,21,강북구,서울특별시 강북구 덕릉로40다길 13 번동제일교회 선교 교육관 2층 526-59,070-4200-0140,,"평일 : 13:00~19:00, 주말 : 11:00~15:00","토요일,법정 공휴일",2,작은도서관,37.62744406,127.0465354
179,우이동새마을문고,21,강북구,서울특별시 강북구 삼양로 139길 49 우이동주민센터 2층,02-3778-4918,,"평일 : 10:00~17:00, 주말 : 휴관일","토요일,일요일, 법정공휴일",2,작은도서관,37.66370709,127.0123551
2720,인수동새마을문고,21,강북구,서울특별시 강북구 인수봉로 255 인수동주민센터 2층,02-3778-4965,,"평일 : 10:00~17:00, 주말 : 휴관일","토요일,일요일, 법정공휴일",2,작은도서관,37.64148693,127.0105968
1979,작은도서관두루,21,강북구,서울특별시 강북구 삼양로 73길 23 2층,02-901-0239,,"평일 : 13:00~19:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.62946981,127.0197854
1264,작은도서관책이랑놀자,21,강북구,서울특별시 강북구 삼양로 79길 19-3 수유동,02-903-6604,,"평일 : 09:00~18:00, 주말 : 휴관일","매주 토요일,일요일",2,작은도서관,37.6310508,127.0187333
166,작은도서관함께놀자,21,강북구,"서울특별시 강북구 인수봉로72길 4(수유동, 극동아파트) 상가 13동 3층 2호 ",02-999-2207,,"평일 : 13:00~17:30, 주말 : 휴관일","토요일,일요일,공휴일",2,작은도서관,37.64178968,127.0123048
1591,지혜어린이도서관,21,강북구,서울특별시 강북구 도봉로65길 35 3층,02-987-5100,,"평일 : 14:00~19:00, 주말 : 휴관일","매주 토요일,일요일",2,작은도서관,37.62941282,127.0226664
1268,트리베라1차 작은도서관,21,강북구,서울특별시 강북구 삼양로19길 25 삼성래미안트리베라1차 아파트 관리사무소,02-946-1858,,"평일 : 13:00~17:00, 주말 : 휴관일","토, 일요일",2,작은도서관,37.61282768,127.0214348
1934,푸른별환경도서관,21,강북구,서울특별시 강북구 삼양로51길 22 양지마을사랑채 1층(미아동),02-766-0626,,"평일 : 13:00~19:00, 주말 : 13:00~19:00","일요일, 공휴일",2,작은도서관,37.62391618,127.0172388
2429,하늘을 나는 작은도서관,21,강북구,서울특별시 강북구 한천로124나길 27 지층 101동,,,"평일 : 10:30~18:30, 주말 : 휴관일","토, 일요일",2,작은도서관,37.6380173,127.0290972
2781,한국산악도서관,21,강북구,서울특별시 강북구 삼양로 660 지층,02-992-1945,,"평일: 9:00~18:00, 주말:휴관일","토, 일요일",2,작은도서관,37.66164369,127.0135491
2780,한누리 작은도서관,21,강북구,서울특별시 강북구 인수봉로 243 지층,02-981-2519,,"화,토: 10:00~18:00, 월,수,목,금,일:휴관일","월,수,목,금,일요일",2,작은도서관,37.64040523,127.0112852
2782,행복숲작은도서관,21,강북구,서울특별시 강북구 도봉로76길 56 2층 202호,,,"화,수,목,금,토:10:00~18:00, 월,일요일: 휴관일","월, 일요일",2,작은도서관,37.63368097,127.0266157
2724,5세대sf작은도서관,1,강서구,서울특별시 강서구 공항대로 103 마곡엠밸리9단지상가 403호,,,평일: 13:00~18:00 주말: 휴관,"일요일, 공휴일 휴관",2,작은도서관,37.56230034,126.8191692
2430,e편한세상염창작은도서관,1,강서구,서울특별시 강서구 공항대로 583 관리동,02-2668-9916,,휴관중,휴관중,2,작은도서관,37.5482976,126.8678862
1850,가람작은도서관,1,강서구,서울특별시 강서구 양천로57길 36 가양5종합사회복지관 ,02-2668-4603,,"평일 : 09:00~17:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.5635654,126.8525312
2010,가양9-1단지작은도서관,1,강서구,"서울특별시 강서구 허준로224, 관리동 2층 ",02-2668-9155,,"평일 : 09:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.55982697,126.8627765
209,공룡어린이도서관,1,강서구,서울특별시 강서구 까치산로 144 꿈이있는어린이도서관 강남교회,02-2601-5233,,"평일 : 14:00~18:00, 주말 : 토요일:14:00~18:00, 일요일:10:00~14:00",월요일,2,작은도서관,37.55007327,126.8522095
2019,글고운SH작은도서관,1,강서구,"서울특별시 강서구 공항대로 124, 1102동 1층 ",070-8917-4505,,휴관중,휴관중,2,작은도서관,37.55941384,126.8208126
1594,글마루SH작은도서관,1,강서구,서울특별시 강서구 마곡서1로 146 ,02-2064-0341,,"평일 : 13:00~17:00, 주말 : 11:00~14:00","일요일, 공휴일",2,작은도서관,37.56912773,126.820556
2431,글벗누리작은도서관,1,강서구,서울특별시 강서구 방화대로 330 방화1동주민센터 2층 2,02-2600-7962,,"평일 : 09:30~17:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.57034125,126.8170501
2710,꿀단지작은도서관,1,강서구,서울특별시 강서구 마곡서1로 132(마곡엠밸리 3단지) 관리동 2층,,,평일: 14:00~17:00 토 10:00~13:00,일요일,2,작은도서관,37.56853219,126.8197185
2020,꿈나래작은도서관,1,강서구,"서울특별시 강서구 양천로47가길 25-10, 양천교회",02-2658-1472,,휴관중,휴관중,2,작은도서관,37.57132885,126.8393354
2018,꿈빛작은도서관,1,강서구,"서울특별시 강서구 공항대로 140, 1203동 1층 ",070-8804-6677,,휴관중,휴관중,2,작은도서관,37.55930889,126.8225324
2432,꿈자람책놀이터작은도서관,1,강서구,서울특별시 강서구 개화동로 21길 4 방화11단지아파트 종합사회복지관,070-5153-8240,,"평일 : 09:00~20:00, 주말 : 09:30~15:00","일요일, 공휴일",2,작은도서관,37.59002188,126.8041536
1276,꿈터작은도서관,1,강서구,서울특별시 강서구 곰달래로 79 화곡1동주민센터 3층,02-2600-7515,,"평일 : 10:00~17:00, 주말 : 09:30~12:30","일요일, 공휴일",2,작은도서관,37.53050717,126.8415913
1851,나무그늘작은도서관,1,강서구,서울특별시 강서구 마곡서1로 100 2층,02-2663-7235,,휴관중,휴관중,2,작은도서관,37.56485283,126.8216804
2784,나인북스SH작은도서관,1,강서구,서울특별시 강서구 공항대로 103 마곡엠밸리9단지 905동 1층,02-2666-2806,,"평일: (수, 금) 10:00~16:00","나머지 요일 및 토요일, 일요일",2,작은도서관,37.5622651,126.8191654
1852,나팔부는작은도서관,1,강서구,서울특별시 강서구 마곡중앙로 33 관리동 2층,02-2664-3320,,휴관중,휴관중,2,작은도서관,37.5561197,126.8618507
200,내발산작은도서관,1,강서구,서울특별시 강서구 강서로52길 89 내발산동문화센터 5층,02-2600-7756,,"평일 : 09:00~17:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.55744761,126.8247026
2016,다빈작은도서관,1,강서구,"서울특별시 강서구 마곡서로 168, 럭스나인오피스텔L동 205호",02-6014-0691,,"평일 : 11:00~21:00, 주말 : 11:00~21:00","일요일, 공휴일",2,작은도서관,37.55749787,126.8431987
1498,다솜SH작은도서관,1,강서구,서울특별시 강서구 마곡서1로 131 2층 ,,,휴관중,휴관중,2,작은도서관,37.5689636,126.8255406
192,도란도란쉼터작은도서관,1,강서구,서울특별시 강서구 허준로 30 가양1동주민센터 2층,02-2600-7778,,"평일 : 09:30~17:30, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.56856045,126.8189022
194,도리샘작은도서관,1,강서구,서울특별시 강서구 허준로 202 가양3동주민센터 2층,02-2600-7856,,"평일 : 09:30~17:30, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.56109265,126.8605614
2433,두란노도서관,1,강서구,서울특별시 강서구 화곡로63길 65 12층,02-2657-9746,,"평일 : (화, 목)09:00~18:00, (수, 금)09:00~19:50, 주말 : 09:00~17:00","월요일, 공휴일",2,작은도서관,37.5579368,126.8469821
184,등마루골작은도서관,1,강서구,서울특별시 강서구 등촌로 143 등촌2동주민센터 2층,02-2600-7381,,"평일 : 09:30~17:30, 주말 : 휴관일","토요일, 일요일",2,작은도서관,37.54265831,126.8625031
1492,등불작은도서관,1,강서구,서울특별시 강서구 강서로 29길 20 다솜B 등불작은도서관,02-2691-1004,,휴관중,휴관중,2,작은도서관,37.53964133,126.8404788
215,등촌아이파크도서관,1,강서구,서울특별시 강서구 등촌로 163 등촌아이파크아파트 ,02-2654-5542,,휴관중,휴관중,2,작은도서관,37.54332407,126.8620737
210,람원문고,1,강서구,서울특별시 강서구 까치산로 164,02-2605-2599,,"평일 : 12:00~22:00, 주말 : 09:00~16:30","토요일, 공휴일",2,작은도서관,37.5517845,126.8530048
2011,로뎀북카페작은도서관,1,강서구,서울특별시 강서구 양천로24길 31(방화동),,,"평일 : 10:00~17:00, 주말 : 10:00~15:00","토요일, 공휴일",2,작은도서관,37.57196293,126.815772
1596,마곡엠밸리5단지SH작은도서관,1,강서구,서울특별시 강서구 마곡서1로 111-11 마곡엠밸리5단지SH작은도서관,070-4277-9766,,휴관중,휴관중,2,작은도서관,37.56584834,126.8175009
1497,많은샘작은도서관,1,강서구,서울특별시 강서구 양천로 75길 13 2층,070-4642-5527,,"평일 : (화~금)09:00~19:00, 주말 : 11:00~17:00","월요일, 일요일, 공휴일",2,작은도서관,37.5503824,126.8750658
211,발음작은도서관,1,강서구,서울특별시 강서구 강서로47나길 35 발음교회 ,02-2662-1372,,"평일 : 09:00~18:00, 주말 : 09:00~18:00",,2,작은도서관,37.53177397,126.8455239
199,방그리나작은도서관,1,강서구,서울특별시 강서구 금낭화로24길 5 방화3동주민센터 2층,02-2600-5267,,"평일 : 10:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.57871971,126.8136582
191,배다리작은도서관,1,강서구,서울특별시 강서구 곰달래로25길 45 화곡8동주민센터 2층,02-2600-7701,,"평일 : 09:00~18:00, 주말 : 09:00~13:00","일요일, 공휴일",2,작은도서관,37.53269878,126.8483319
1493,볏고을작은도서관,1,강서구,서울특별시 강서구 곰달래로 57가길 26 화곡4동주민센터 2층,02-2061-2275,,"평일 : 10:00~18:00, 주말 : 10:00~14:00","일요일, 공휴일",2,작은도서관,37.53468572,126.8608018
2820,봉제산책쉼터,1,강서구,서울특별시 강서구 초록마을로 69-9,02-2600-4294,,"평일 : 09:00~18:00, 주말 : 09:00~18:00","월요일, 공휴일",2,작은도서관,37.54213444,126.8510719
1598,새싹작은도서관,1,강서구,"서울특별시 강서구 수명로2길 105, 514동 1층 ",02-2667-5118,,휴관중,휴관중,2,작은도서관,37.55216553,126.8270329
183,생각열매작은도서관,1,강서구,서울특별시 강서구 공항대로53가길55 등촌1동주민센터 2층 ,02-2600-7356,,"평일 : 09:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.55583112,126.8589109
2024,솔뫼작은도서관,1,강서구,"서울특별시 강서구 가로공원로77길 30, 솔뫼공원경로당 2층",02-2690-2468,,"평일 : 10:00~17:00, 주말 : 12:00~16:00","일요일, 공휴일",2,작은도서관,37.53801623,126.8385166
196,송정작은도서관,1,강서구,서울특별시 강서구 송정길 45 공항동주민센터 2층,02-2600-7932,,"평일 : 10:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.56355592,126.814849
1494,수명산작은도서관,1,강서구,서울특별시 강서구 수명로 1길 131 내발산동공공기숙사 지하 1층 ,02-2666-0037,,"평일 : 09:00~18:00, 주말 : 09:00~18:00","일요일, 공휴일",2,작은도서관,37.55411388,126.8255181
2434,승리행복작은도서관,1,강서구," 서울특별시 강서구 곰달래로 220, (화곡동) 301호",02-2602-0506,,휴관중,휴관중,2,작은도서관,37.53149467,126.8573873
182,아리향기작은도서관,1,강서구,서울특별시 강서구 양천로67가길 63 염창동주민센터2층,02-2600-7326,,"평일 : 09:00~17:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.55377439,126.8709675
1858,아이편한작은도서관,1,강서구,서울특별시 강서구 강서로 266 우장산아이파크이편한세상,02-2602-9443,,휴관중,휴관중,2,작은도서관,37.54918164,126.8395323
2022,어울림작은도서관,1,강서구,"서울특별시 강서구 마곡중앙1로 72(마곡동, 마곡10단지) ",02-2666-9606,,"평일 : (월, 금):13:00~17:00, (화, 목):10:00~17:00, 주말 : (토)10:00~13:00, (일)13:00~17:00","수요일, 일요일, 공휴일",2,작은도서관,37.572344,126.8380573
190,역마을작은도서관,1,강서구,서울특별시 강서구 화곡로 312 화곡6동주민센터 2층,02-2600-7660,,"평일 : 09:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.55181465,126.8500752
2014,염창작은도서관,1,강서구,"서울특별시 강서구 공항대로75길 30, 상가동 301호 ",02-6449-2025,,"평일 : 14:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.54766948,126.8740357
208,예뜰작은도서관,1,강서구,서울특별시 강서구 강서로17길 133 진성빌딩 예뜰문고,02-2698-5006,,휴관중,휴관중,2,작은도서관,37.53185044,126.8384684
1599,예인작은도서관,1,강서구,서울특별시 강서구 방화대로 34길 120 201호 신안빌라상가,02-2605-0682,,"평일 : 10:00~20:00, 주말 : 10:00~20:00","일요일, 공휴일",2,작은도서관,37.57174834,126.8232974
1495,옹기종기작은도서관,1,강서구,서울특별시 강서구 공항대로 61길 50 염창지역정보센터 내 2층,02-2600-7324,,"평일 : 10:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.52925099,127.1429858
2723,옹달샘작은도서관,1,강서구,서울특별시 강서구 곰달래로37길 13 화곡2동주민센터 2층,02-2600-7545,,"평일 : 09:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.53182784,126.8544885
1600,작은뜰작은도서관,1,강서구,서울특별시 강서구 마곡서로 175 작은뜰작은도서관,070-8866-7785,,휴관중,휴관중,2,작은도서관,37.56985973,126.8248177
217,좋은친구어린이도서관,1,강서구,서울특별시 강서구 방화대로6나길 28 한사랑교회 2층,02-2662-8326,,"평일 : 13:00~17:00, 주말 : (토)13:00~17:00, (일)09:00~17:00","월요일, 공휴일",2,작은도서관,37.55626806,126.8170781
198,채움작은도서관,1,강서구,서울특별시 강서구 개화동로23길20 방화2동주민센터 2층,02-2600-5225,,"평일 : 09:00~18:00, 주말 : 휴관일","토요일, 일요일, 공휴일",2,작은도서관,37.54680952,126.8316262
2709,책마당SH작은도서관,1,강서구,서울특별시 강서구 허준로 176(가양8단지),02-2668-9000,,"평일 : 10:00~12:00,14:00~18:00 일 14:00~1800",토요일,2,작은도서관,37.5618605,126.8568081
188,책마루작은도서관,1,강서구,서울특별시 강서구 강서로33가길 17 화곡3동주민센터 2층,02-2600-7577,,"평일 : 09:30~17:30, 주말 : (토) 09:00~13:00","일요일, 공휴일",2,작은도서관,37.59763325,126.7988721
